geneName,genebiotype,entrezid,product,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
LOC100578236,protein_coding,100578236,RNA-binding protein Musashi homolog 2,6.253296818,-2.145112839,0.847186815,-2.532042286,0.011340031,0.129578575
LOC727269,protein_coding,727269,zinc finger protein 271,3.483305364,-2.151019931,1.380382195,-1.558278525,0.119167237,0.501021433
LOC409204,protein_coding,409204,phenoloxidase-activating factor 2,2.870677776,-2.152134093,1.336792815,-1.609923444,0.10741457,0.472917564
LOC100576688,protein_coding,100576688,"histone H1, gonadal",2.630952714,-2.15587965,1.569016179,-1.374032772,0.169431509,0.587879486
LOC113219220,lncRNA,113219220,uncharacterized LOC113219220,0.627851611,-2.156227705,2.344730239,-0.919605876,0.357778755,
LOC724515,protein_coding,724515,centromere-associated protein E,0.732902401,-2.161136566,2.245507576,-0.962426753,0.33583528,
LOC410765,protein_coding,410765,"7,8-dihydro-8-oxoguanine triphosphatase",2.682703402,-2.161784257,1.534222124,-1.409042552,0.158822586,0.572461958
LOC100577382,protein_coding,100577382,targeting protein for Xklp2 homolog,27.13403812,-2.161997869,0.721797682,-2.995296221,0.002741784,0.050249918
LOC552414,protein_coding,552414,protein disabled,3.148276882,-2.163060053,1.35719892,-1.593767886,0.110988033,0.481394498
LOC100576934,protein_coding,100576934,uncharacterized LOC100576934,2.815130951,-2.164541978,1.299037649,-1.666265777,0.09566049,0.444989811
LOC410723,protein_coding,410723,fez family zinc finger protein erm,0.716159284,-2.169360598,2.294772939,-0.945348693,0.344480887,
LOC725870,protein_coding,725870,chaoptin,15.25335614,-2.170199488,0.77265653,-2.808750595,0.004973416,0.074259614
LOC113218720,lncRNA,113218720,uncharacterized LOC113218720,1.139283121,-2.172795065,2.175231305,-0.998880009,0.317852821,
LOC102654435,protein_coding,102654435,uncharacterized LOC102654435,3.913675368,-2.173272571,1.109752506,-1.958339864,0.050190146,0.318268179
LOC409056,protein_coding,409056,sodium-dependent phosphate transporter 2,7.105627251,-2.177869849,0.908384424,-2.397520028,0.016506479,0.163265667
LOC100577543,protein_coding,100577543,fez family zinc finger protein 1,2.183366801,-2.19672287,1.391507029,-1.578664587,0.114413012,0.489099033
LOC100576546,lncRNA,100576546,uncharacterized LOC100576546,0.39107167,-2.200033968,4.035282637,-0.545199473,0.585616334,
LOC100577422,lncRNA,100577422,uncharacterized LOC100577422,0.193478482,-2.200035626,4.035282768,-0.545199866,0.585616063,
LOC113218856,lncRNA,113218856,uncharacterized LOC113218856,0.193478482,-2.200035626,4.035282768,-0.545199866,0.585616063,
Mir279d,miRNA,104797381,microRNA 279d,0.193478482,-2.200035626,4.035282768,-0.545199866,0.585616063,
LOC726278,protein_coding,726278,synaptic vesicular amine transporter-like,0.193478482,-2.200035626,4.035282768,-0.545199866,0.585616063,
LOC102655817,lncRNA,102655817,uncharacterized LOC102655817,0.188234022,-2.200035657,4.035282773,-0.545199873,0.585616059,
LOC107964312,lncRNA,107964312,uncharacterized LOC107964312,0.188234022,-2.200035657,4.035282773,-0.545199873,0.585616059,
LOC113218872,lncRNA,113218872,uncharacterized LOC113218872,0.182989561,-2.200035689,4.035282779,-0.545199881,0.585616054,
LOC102656452,protein_coding,102656452,uncharacterized LOC102656452,0.182989561,-2.200035689,4.035282779,-0.545199881,0.585616054,
LOC100576147,protein_coding,100576147,fork head domain-containing protein FD4,0.138835725,-2.200036104,4.035282844,-0.545199974,0.585615989,
LOC100577521,protein_coding,100577521,uncharacterized LOC100577521,0.144080185,-2.200036104,4.035282844,-0.545199974,0.585615989,
LOC100577273,protein_coding,100577273,uncharacterized LOC100577273,0.138835725,-2.200036104,4.035282844,-0.545199974,0.585615989,
LOC102655435,protein_coding,102655435,odorant receptor 4-like,0.138835725,-2.200036104,4.035282844,-0.545199974,0.585615989,
LOC100578589,lncRNA,100578589,uncharacterized LOC100578589,0.144080185,-2.200036104,4.035282844,-0.545199974,0.585615989,
LOC113219018,lncRNA,113219018,uncharacterized LOC113219018,0.144080185,-2.200036104,4.035282844,-0.545199974,0.585615989,
LOC725766,protein_coding,725766,NF-kappa-B inhibitor cactus,0.138835725,-2.200036104,4.035282844,-0.545199974,0.585615989,
LOC102654623,lncRNA,102654623,uncharacterized LOC102654623,0.138835725,-2.200036104,4.035282844,-0.545199974,0.585615989,
LOC113219247,lncRNA,113219247,uncharacterized LOC113219247,0.195609408,-2.200036104,4.035282844,-0.545199974,0.585615989,
LOC107964488,lncRNA,107964488,uncharacterized LOC107964488,0.195609408,-2.200036104,4.035282844,-0.545199974,0.585615989,
LOC102656669,protein_coding,102656669,ctenidin-1-like,0.195609408,-2.200036104,4.035282844,-0.545199974,0.585615989,
LOC113219261,lncRNA,113219261,uncharacterized LOC113219261,0.195609408,-2.200036104,4.035282844,-0.545199974,0.585615989,
LOC102653841,lncRNA,102653841,uncharacterized LOC102653841,0.094681888,-2.200036667,4.035282939,-0.545200101,0.585615902,
Mir33,miRNA,100315667,microRNA 33,0.094681888,-2.200036667,4.035282939,-0.545200101,0.585615902,
LOC107966072,lncRNA,107966072,uncharacterized LOC107966072,0.094681888,-2.200036667,4.035282939,-0.545200101,0.585615902,
LOC113218602,protein_coding,113218602,uncharacterized LOC113218602,0.094681888,-2.200036667,4.035282939,-0.545200101,0.585615902,
LOC113218520,protein_coding,113218520,uncharacterized LOC113218520,0.094681888,-2.200036667,4.035282939,-0.545200101,0.585615902,
LOC725255,protein_coding,725255,elongation of very long chain fatty acids protein 7,0.094681888,-2.200036667,4.035282939,-0.545200101,0.585615902,
LOC107964545,lncRNA,107964545,uncharacterized LOC107964545,0.094681888,-2.200036667,4.035282939,-0.545200101,0.585615902,
LOC113218823,lncRNA,113218823,uncharacterized LOC113218823,0.094681888,-2.200036667,4.035282939,-0.545200101,0.585615902,
LOC102653727,protein_coding,102653727,uncharacterized LOC102653727,0.094681888,-2.200036667,4.035282939,-0.545200101,0.585615902,
LOC107964791,protein_coding,107964791,titin-like,0.094681888,-2.200036667,4.035282939,-0.545200101,0.585615902,
LOC113218937,protein_coding,113218937,uncharacterized LOC113218937,0.094681888,-2.200036667,4.035282939,-0.545200101,0.585615902,
LOC102655866,lncRNA,102655866,uncharacterized LOC102655866,0.094681888,-2.200036667,4.035282939,-0.545200101,0.585615902,
LOC102654070,lncRNA,102654070,uncharacterized LOC102654070,0.094681888,-2.200036667,4.035282939,-0.545200101,0.585615902,
LOC107965169,lncRNA,107965169,uncharacterized LOC107965169,0.094681888,-2.200036667,4.035282939,-0.545200101,0.585615902,
LOC726963,protein_coding,726963,meiotic recombination protein W68,0.094681888,-2.200036667,4.035282939,-0.545200101,0.585615902,
LOC726193,protein_coding,726193,short transient receptor potential channel 5-like,0.094681888,-2.200036667,4.035282939,-0.545200101,0.585615902,
LOC724801,protein_coding,724801,brain-specific homeobox protein homolog,0.094681888,-2.200036667,4.035282939,-0.545200101,0.585615902,
LOC727302,protein_coding,727302,prominin-1-A,0.094681888,-2.200036667,4.035282939,-0.545200101,0.585615902,
LOC107965480,protein_coding,107965480,homeobox protein engrailed-2-B,0.094681888,-2.200036667,4.035282939,-0.545200101,0.585615902,
LOC100576273,protein_coding,100576273,uncharacterized LOC100576273,0.094681888,-2.200036667,4.035282939,-0.545200101,0.585615902,
Or2,protein_coding,725384,odorant receptor 2,0.239763244,-2.200160822,3.99132262,-0.551236027,0.581471886,
LOC727358,protein_coding,727358,"beta-1,4-glucuronyltransferase 1",0.239763244,-2.200160822,3.99132262,-0.551236027,0.581471886,
LOC100578779,protein_coding,100578779,uncharacterized LOC100578779,0.232387858,-2.200216836,3.972157018,-0.553909834,0.579640554,
LOC725438,protein_coding,725438,protein I'm not dead yet-like,0.237632318,-2.200288025,3.948237575,-0.557283594,0.577333683,
LOC102656116,protein_coding,102656116,allatotropin-like,0.294406002,-2.20094306,3.748036219,-0.587225665,0.557052158,
LOC113218903,protein_coding,113218903,uncharacterized LOC113218903,0.380582749,-2.202313526,3.4176855,-0.644387415,0.519324243,
LOC100576130,protein_coding,100576130,diuretic hormone 44,0.429981046,-2.202854602,3.31129149,-0.665255417,0.505887141,
LOC406139,protein_coding,406139,ankyrin-3,0.581640422,-2.205126873,2.668075346,-0.826485982,0.408528467,
LOC409776,protein_coding,409776,bromodomain-containing protein 4,0.382713675,-2.205285729,2.940965923,-0.749850827,0.453344553,
LOC552558,protein_coding,552558,uncharacterized LOC552558,1.716464587,-2.206246875,1.761302042,-1.252622675,0.210343059,0.644118516
LOC113218865,protein_coding,113218865,"dynein heavy chain 1, axonemal-like",32.41444838,-2.208579414,2.049843343,-1.077438148,0.281284569,0.724687671
LOC100578609,protein_coding,100578609,uncharacterized LOC100578609,0.722274684,-2.210609168,2.45753927,-0.899521401,0.368375002,
LOC102655038,lncRNA,102655038,uncharacterized LOC102655038,0.833691125,-2.211221208,2.417898434,-0.914521957,0.360442646,
LOC100578841,lncRNA,100578841,uncharacterized LOC100578841,0.521023345,-2.213044193,2.704779716,-0.818197571,0.413244382,
LOC102656719,protein_coding,102656719,uncharacterized LOC102656719,0.577797028,-2.213792006,2.698987187,-0.820230647,0.412084634,
LOC113218529,lncRNA,113218529,uncharacterized LOC113218529,1.12818436,-2.216358515,2.034351717,-1.089466731,0.275948118,
Obp11,protein_coding,677676,odorant binding protein 11,0.565177181,-2.222745898,2.632632767,-0.844305338,0.398498804,
LOC413383,protein_coding,413383,carbonic anhydrase-related protein 10,10.69375676,-2.223592332,0.794048365,-2.800323546,0.005105141,0.075502773
LOC100577107,protein_coding,100577107,uncharacterized LOC100577107,4.423447137,-2.225999657,1.142942979,-1.947603421,0.051462434,0.32219473
LOC100576097,protein_coding,100576097,glutamate receptor U1,1.392295372,-2.228017711,1.766012142,-1.261609508,0.207089333,
LOC102654115,lncRNA,102654115,uncharacterized LOC102654115,1.792402501,-2.229223553,1.830237887,-1.217996616,0.223225259,0.65670723
LOC410669,protein_coding,410669,single-minded homolog 2,5.082372542,-2.233355569,1.097135529,-2.035624142,0.041788112,0.284814042
LOC552224,protein_coding,552224,"dynein heavy chain 1, axonemal",34.78181118,-2.235081259,1.649068786,-1.355359629,0.175303005,0.593895321
LOC102656326,protein_coding,102656326,stress response protein NST1,4.540932467,-2.237512657,1.024496213,-2.184012619,0.028961321,0.231171192
Cac,protein_coding,408764,cacophony,6.604658495,-2.247309704,1.039313588,-2.16230186,0.030594916,0.23692683
LOC552425,protein_coding,552425,"glucose dehydrogenase [FAD, quinone]",9.201131683,-2.247710793,0.895509491,-2.509979866,0.012073805,0.134439535
LOC102654690,lncRNA,102654690,uncharacterized LOC102654690,0.991660731,-2.255227668,1.93045296,-1.168237566,0.242710951,
LOC107965599,lncRNA,107965599,uncharacterized LOC107965599,2.849875796,-2.255263569,1.71323107,-1.316380265,0.188046443,0.612811335
LOC100577024,protein_coding,100577024,odorant receptor 30a,0.980623745,-2.255364825,1.933669466,-1.166365227,0.243466811,
LOC412167,protein_coding,412167,X-linked retinitis pigmentosa GTPase regulator,1.246003166,-2.256371423,2.394006088,-0.94250864,0.34593229,
LOC552139,protein_coding,552139,1-acyl-sn-glycerol-3-phosphate acyltransferase alpha,4.128587026,-2.257130407,1.059946699,-2.129475387,0.033214949,0.247971349
LOC408547,protein_coding,408547,toxin 3FTx-Lei1,2.627362413,-2.263552323,1.668893088,-1.35631955,0.174997518,0.593387661
LOC552761,protein_coding,552761,probable G-protein coupled receptor B0563.6,0.697836419,-2.264780563,2.42949626,-0.932201708,0.351232293,
LOC102654896,lncRNA,102654896,uncharacterized LOC102654896,0.869207304,-2.264849147,2.44365655,-0.926827932,0.35401588,
LOC413925,protein_coding,413925,uncharacterized LOC413925,7.250070001,-2.273936913,0.870074562,-2.613496603,0.008962097,0.111356074
LOC411248,protein_coding,411248,contactin-associated protein-like 3,7.713466599,-2.275563833,0.917686489,-2.47967455,0.013150235,0.141119684
LOC409835,protein_coding,409835,E3 ubiquitin-protein ligase MARCH2,3.527412045,-2.29087795,1.230635681,-1.861540328,0.062667911,0.357175287
LOC724608,protein_coding,724608,transient receptor potential,1.640976418,-2.294624962,1.833529174,-1.25147993,0.210759432,0.644550935
LOC113218647,protein_coding,113218647,gamma-aminobutyric acid type B receptor subunit 1,2.158936811,-2.297461053,1.640408921,-1.400541672,0.161351174,0.574752065
LOC408769,protein_coding,408769,excitatory amino acid transporter,5.584884672,-2.2998318,1.218724955,-1.887080256,0.059149532,0.347025857
LOC102654799,protein_coding,102654799,uncharacterized LOC102654799,1.48833188,-2.300616601,1.769646802,-1.30004281,0.193586297,
LOC725157,protein_coding,725157,uncharacterized LOC725157,4.770811117,-2.303815141,1.029736625,-2.237285811,0.025267666,0.212580444
LOC409173,protein_coding,409173,esterase FE4,13.72966122,-2.31661704,2.311464323,-1.0022292,0.316232908,0.755712853
LOC724974,protein_coding,724974,tubulin polyglutamylase TTLL7,6.006341136,-2.316983054,1.202662432,-1.9265448,0.054036384,0.329981295
LOC100576591,protein_coding,100576591,uncharacterized protein DDB_G0284459-like,5.906667561,-2.321335862,1.003200445,-2.313930256,0.020671548,0.188504352
LOC725489,protein_coding,725489,farnesol dehydrogenase,18.90399128,-2.323754914,0.806937268,-2.879721892,0.003980261,0.064589409
LOC102655436,protein_coding,102655436,uncharacterized LOC102655436,6.046536147,-2.332458099,1.001741439,-2.328403326,0.019890697,0.184442804
LOC726331,protein_coding,726331,alpha-2A adrenergic receptor,6.56567839,-2.338896792,0.910885924,-2.567716472,0.010237085,0.121292533
LOC102656676,lncRNA,102656676,uncharacterized LOC102656676,2.872235158,-2.338946349,1.609340406,-1.453357127,0.146124624,0.547136125
LOC408544,protein_coding,408544,lysyl oxidase homolog 4,1.212904006,-2.345285323,1.809877733,-1.295825282,0.195035686,
LOC102654210,lncRNA,102654210,uncharacterized LOC102654210,1.029365756,-2.346515807,1.998889134,-1.173909932,0.240431104,
LOC113219097,lncRNA,113219097,uncharacterized LOC113219097,4.47635703,-2.350192199,1.304077592,-1.802187396,0.071515927,0.386616177
LOC408695,protein_coding,408695,uncharacterized LOC408695,8.781673406,-2.353068985,0.974823019,-2.413842246,0.015785295,0.15933602
LOC413205,protein_coding,413205,tropomyosin-2-like,1.012614137,-2.354877272,3.012956856,-0.781583469,0.434459405,
LOC551385,protein_coding,551385,frequenin-1,0.679435845,-2.365480596,2.894532628,-0.817223676,0.413800614,
sGC-alpha1,protein_coding,408879,soluble guanylyl cyclase alpha 1 subunit,1.52385696,-2.369119149,1.911515486,-1.239393123,0.215199947,
LOC413691,protein_coding,413691,condensin complex subunit 3,9.972432895,-2.37367302,1.036927899,-2.289139894,0.022071226,0.196475948
LOC725803,protein_coding,725803,protein artichoke,4.389975273,-2.382476324,1.179154617,-2.020495268,0.04333204,0.291175113
LOC100577997,protein_coding,100577997,CAPA peptides,0.902215933,-2.383413071,2.464853207,-0.966959438,0.333564311,
LOC552672,protein_coding,552672,proclotting enzyme,25.73236286,-2.39117809,0.812402835,-2.943340406,0.003246912,0.055994253
LOC408471,protein_coding,408471,brefeldin A-inhibited guanine nucleotide-exchange protein 3,10.13375912,-2.398072497,0.840002845,-2.85483854,0.004305871,0.067808714
LOC726699,protein_coding,726699,uncharacterized LOC726699,5.691903337,-2.400064571,0.95905656,-2.502526619,0.012331035,0.136109796
LOC727267,protein_coding,727267,tektin-B1,8.39036288,-2.405002016,0.872466198,-2.756556095,0.005841359,0.08247611
LOC102654211,protein_coding,102654211,acyl-CoA Delta(11) desaturase,1.659228273,-2.410826245,1.698570409,-1.419326648,0.155803807,0.566212356
LOC413043,protein_coding,413043,UDP-glucuronosyltransferase 1-3,18.09446927,-2.413850712,0.822172882,-2.935940559,0.00332538,0.056719581
LOC551714,protein_coding,551714,"cGMP-dependent protein kinase, isozyme 1",1.652072626,-2.417424954,1.680358307,-1.438636596,0.150253512,0.556646682
LOC411199,protein_coding,411199,sodium-dependent neutral amino acid transporter B(0)AT3,0.918414219,-2.427163629,2.203706477,-1.101400597,0.270722346,
LOC102654200,lncRNA,102654200,uncharacterized LOC102654200,5.452274792,-2.429919197,0.987632053,-2.46034866,0.01388021,0.14537447
LOC113219258,lncRNA,113219258,uncharacterized LOC113219258,0.846104883,-2.436524124,2.181371751,-1.116968771,0.264007678,
LOC410613,protein_coding,410613,major facilitator superfamily domain-containing protein 6,2.024978039,-2.437847565,1.606769664,-1.517235245,0.129207301,0.519501324
LOC102655905,protein_coding,102655905,uncharacterized LOC102655905,0.290217723,-2.44140287,4.032439435,-0.605440679,0.544886229,
LOC726810,protein_coding,726810,radial spoke head 1 homolog,0.191421129,-2.44140447,4.032439529,-0.605441062,0.544885975,
LOC102656611,protein_coding,102656611,glycine-rich cell wall structural protein-like,0.191421129,-2.44140447,4.032439529,-0.605441062,0.544885975,
LOC107964573,lncRNA,107964573,uncharacterized LOC107964573,0.191421129,-2.44140447,4.032439529,-0.605441062,0.544885975,
Or51,protein_coding,100642169,odorant receptor 51,0.186176669,-2.44140447,4.032439529,-0.605441062,0.544885975,
LOC113218744,lncRNA,113218744,uncharacterized LOC113218744,0.186176669,-2.44140447,4.032439529,-0.605441062,0.544885975,
LOC412011,protein_coding,412011,muscarinic acetylcholine receptor gar-2,0.186176669,-2.44140447,4.032439529,-0.605441062,0.544885975,
LOC102654079,lncRNA,102654079,uncharacterized LOC102654079,0.186176669,-2.44140447,4.032439529,-0.605441062,0.544885975,
LOC113219251,lncRNA,113219251,uncharacterized LOC113219251,0.186176669,-2.44140447,4.032439529,-0.605441062,0.544885975,
LOC107965678,lncRNA,107965678,uncharacterized LOC107965678,0.186176669,-2.44140447,4.032439529,-0.605441062,0.544885975,
LOC113218565,protein_coding,113218565,uncharacterized LOC113218565,0.142022832,-2.441405723,4.032439602,-0.605441362,0.544885776,
LOC102655815,protein_coding,102655815,uncharacterized LOC102655815,0.142022832,-2.441405723,4.032439602,-0.605441362,0.544885776,
LOC113219327,protein_coding,113219327,uncharacterized LOC113219327,0.142022832,-2.441405723,4.032439602,-0.605441362,0.544885776,
LOC411189,protein_coding,411189,L-lactate dehydrogenase A-like 6A,0.235574966,-2.442358882,3.95762557,-0.617127325,0.537150747,
LOC107964818,lncRNA,107964818,uncharacterized LOC107964818,0.235574966,-2.442358882,3.95762557,-0.617127325,0.537150747,
LOC102655538,protein_coding,102655538,peptidyl-prolyl cis-trans isomerase C,0.235574966,-2.442358882,3.95762557,-0.617127325,0.537150747,
LOC100577632,protein_coding,100577632,phosphopantothenoylcysteine decarboxylase subunit VHS3,0.566306936,-2.443146755,2.643159105,-0.924328297,0.355315414,
LOC410202,protein_coding,410202,radial spoke head protein 3 homolog,0.287104189,-2.445104487,3.765253025,-0.649386501,0.516088587,
LOC100578478,protein_coding,100578478,uncharacterized LOC100578478,0.284973263,-2.445846848,3.718274661,-0.657790796,0.51067257,
LOC113218662,protein_coding,113218662,uncharacterized LOC113218662,0.284973263,-2.445846848,3.718274661,-0.657790796,0.51067257,
LOC411494,protein_coding,411494,cyclin-dependent kinase 5 activator 1,1.591706705,-2.44793696,1.966385003,-1.244892001,0.213171452,
LOC551495,protein_coding,551495,Bardet-Biedl syndrome 5 protein homolog,0.323882638,-2.448127944,3.585140175,-0.682854177,0.494698992,
LOC100576573,lncRNA,100576573,uncharacterized LOC100576573,0.33437156,-2.448552368,3.562058839,-0.687398069,0.491831914,
LOC113219241,protein_coding,113219241,probable serine/threonine-protein kinase kinX,0.329127099,-2.44900347,3.538064535,-0.692187337,0.48881969,
LOC413576,protein_coding,413576,facilitated trehalose transporter Tret1-2 homolog,0.718763679,-2.449537329,2.60435411,-0.940554635,0.346933139,
LOC100577410,protein_coding,100577410,uncharacterized LOC100577410,0.375411861,-2.450172469,3.478275779,-0.704421565,0.48117028,
LOC410979,protein_coding,410979,gamma-aminobutyric acid type B receptor subunit 2,0.391145243,-2.450724799,3.451171516,-0.710113881,0.477633519,
LOC102655405,lncRNA,102655405,uncharacterized LOC102655405,3.078287947,-2.455385669,1.64565685,-1.492039893,0.135688688,0.529541306
LOC100576498,protein_coding,100576498,uncharacterized LOC100576498,1.074593712,-2.457776846,2.363684519,-1.039807481,0.298429353,
LOC550941,protein_coding,550941,ABC transporter G family member 20,7.469042069,-2.460273382,1.169663316,-2.103403046,0.035430552,0.258726073
LOC102654621,protein_coding,102654621,sarcoplasmic reticulum histidine-rich calcium-binding protein,2.192605938,-2.463295723,1.920092944,-1.282904419,0.199525564,0.628913311
LOC102656171,lncRNA,102656171,uncharacterized LOC102656171,0.380656322,-2.46342107,2.974417261,-0.828202923,0.407555589,
LOC724246,protein_coding,724246,growth/differentiation factor 2,0.430054619,-2.46802503,2.849235096,-0.866206173,0.386377109,
LOC113218767,protein_coding,113218767,general odorant-binding protein 71,0.538357525,-2.469811292,2.80532612,-0.880400776,0.378642237,
LOC107965189,lncRNA,107965189,uncharacterized LOC107965189,0.523606752,-2.474820188,2.693739943,-0.918730182,0.358236719,
LOC408988,protein_coding,408988,uncharacterized LOC408988,2.710394353,-2.477361847,1.513446319,-1.636901036,0.101651149,0.460814311
LOC107965725,lncRNA,107965725,uncharacterized LOC107965725,2.51120071,-2.47778678,1.673348656,-1.480735512,0.138677067,0.535183544
LOC100576136,protein_coding,100576136,zinc finger BED domain-containing protein 1,1.699413571,-2.485372396,1.627382644,-1.52722066,0.126706151,0.515219111
LOC100578123,protein_coding,100578123,uncharacterized LOC100578123,5.970169747,-2.494517297,0.990720583,-2.517881772,0.011806294,0.132400531
LOC408804,protein_coding,408804,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase epsilon-1",4.384420869,-2.504304969,1.227489312,-2.040184745,0.041331929,0.282404631
LOC724422,protein_coding,724422,homeobox protein Hox-B1a,20.55038201,-2.519892125,0.926096567,-2.720982038,0.00650883,0.089200507
LOC411693,protein_coding,411693,Kv channel-interacting protein 1,7.179225869,-2.524399043,1.270514665,-1.986910589,0.046932306,0.304847994
LOC107966106,lncRNA,107966106,uncharacterized LOC107966106,1.105127155,-2.530868154,1.905046341,-1.328507396,0.184010542,
LOC113219364,lncRNA,113219364,uncharacterized LOC113219364,0.884906038,-2.539383639,2.163265527,-1.173865902,0.240448742,
LOC107964672,lncRNA,107964672,uncharacterized LOC107964672,0.916440027,-2.543957469,2.413909538,-1.053874401,0.291940424,
LOC408916,protein_coding,408916,JNK-interacting protein 1,2.805765926,-2.544836658,1.595471428,-1.595037437,0.110703864,0.480809236
LOC409493,protein_coding,409493,zinc finger protein 569,0.978030126,-2.561431298,2.403244135,-1.065822344,0.286503958,
LOC724518,protein_coding,724518,serine-rich adhesin for platelets,5.407259114,-2.574124845,1.135140578,-2.267670537,0.023349295,0.203397819
LOC725364,protein_coding,725364,flightin,0.798310833,-2.577941259,2.325090063,-1.10874899,0.267538482,
LOC410780,protein_coding,410780,sodium/hydrogen exchanger 9B2,18.66964412,-2.578296293,1.715864089,-1.502622678,0.132936372,0.526015417
LOC413270,protein_coding,413270,kelch-like protein 10,1.84604064,-2.581944221,2.087564171,-1.236821486,0.216153363,0.649582735
LOC552637,protein_coding,552637,"actin, clone 403-like",1.013752394,-2.58712536,2.07007905,-1.249771288,0.211383107,
LOC725725,protein_coding,725725,peritrophin-1,10.49359957,-2.600789844,1.206088838,-2.156383313,0.031053747,0.238518181
LOC113218569,protein_coding,113218569,sodium-coupled monocarboxylate transporter 1-like,3.604192242,-2.60340435,1.715372189,-1.51769066,0.1290924,0.519501324
LOC113219028,protein_coding,113219028,pancreatic triacylglycerol lipase-like,8.92458848,-2.603728643,0.93849215,-2.774374451,0.005530798,0.079655418
LOC107965583,lncRNA,107965583,uncharacterized LOC107965583,2.986438414,-2.60510209,1.207896311,-2.156726589,0.031026974,0.238518181
LOC724457,protein_coding,724457,uncharacterized LOC724457,5.205916152,-2.623088479,1.284058318,-2.042811017,0.04107115,0.281239586
LOC113218965,protein_coding,113218965,45 kDa calcium-binding protein,1.351514866,-2.629198131,1.946859524,-1.350481685,0.176861525,
LOC411664,protein_coding,411664,uncharacterized LOC411664,5.469456776,-2.629226919,2.60115063,-1.010793796,0.312115133,0.752085628
LOC100577810,protein_coding,100577810,uncharacterized LOC100577810,0.747104484,-2.632695038,3.001755692,-0.877051735,0.380458538,
LOC409680,protein_coding,409680,tubby-related protein 4,7.240277953,-2.632968888,0.954743373,-2.757776552,0.005819596,0.082402798
LOC100576603,protein_coding,100576603,uncharacterized LOC100576603,0.28816037,-2.633783864,4.030472504,-0.653467766,0.513454763,
LOC107964569,lncRNA,107964569,uncharacterized LOC107964569,0.238762073,-2.633785254,4.030472553,-0.653468103,0.513454546,
LOC102656043,lncRNA,102656043,uncharacterized LOC102656043,0.238762073,-2.633785254,4.030472553,-0.653468103,0.513454546,
LOC113218721,lncRNA,113218721,uncharacterized LOC113218721,0.233517613,-2.633785254,4.030472553,-0.653468103,0.513454546,
LOC102656140,lncRNA,102656140,uncharacterized LOC102656140,0.189363776,-2.633787291,4.03047261,-0.653468599,0.513454227,
LOC100576179,protein_coding,100576179,cilia- and flagella-associated protein 43,0.189363776,-2.633787291,4.03047261,-0.653468599,0.513454227,
LOC102654480,lncRNA,102654480,uncharacterized LOC102654480,0.189363776,-2.633787291,4.03047261,-0.653468599,0.513454227,
LOC726066,protein_coding,726066,facilitated trehalose transporter Tret1,0.65196949,-2.638269563,3.034436502,-0.869442996,0.384604875,
LOC100576679,protein_coding,100576679,uncharacterized LOC100576679,0.28291591,-2.640557675,3.725046953,-0.708865608,0.478407879,
LOC113219118,lncRNA,113219118,uncharacterized LOC113219118,4.733026572,-2.643461528,1.260597024,-2.096991725,0.035994308,0.260086097
LOC724258,protein_coding,724258,uncharacterized LOC724258,0.602571193,-2.644135854,3.070258122,-0.861209627,0.389122599,
LOC102655249,protein_coding,102655249,uncharacterized LOC102655249,0.597326733,-2.644379592,3.071780022,-0.860862292,0.389313892,
LOC410820,protein_coding,410820,proton channel OtopLc,7.709114512,-2.64618372,1.071272618,-2.470131016,0.013506358,0.142971601
LOC410948,protein_coding,410948,aromatic-L-amino-acid decarboxylase,1.494163482,-2.646717547,1.829462097,-1.446718984,0.147975645,
LOC726934,protein_coding,726934,PI-PLC X domain-containing protein 1,7.168984093,-2.652813484,1.051470493,-2.522955709,0.011637306,0.131687526
LOC113218736,protein_coding,113218736,structural maintenance of chromosomes protein 1B-like,0.487884484,-2.655541359,3.252014183,-0.816583572,0.414166446,
LOC113219192,lncRNA,113219192,uncharacterized LOC113219192,0.54213591,-2.657591378,3.158556347,-0.841394323,0.400127065,
LOC113219218,protein_coding,113219218,uncharacterized LOC113219218,0.38384343,-2.667567769,2.989317941,-0.892366694,0.372196417,
LOC724686,protein_coding,724686,leucine-rich repeat-containing protein 51,2.551054716,-2.668978162,1.553023901,-1.718568633,0.085692947,0.424243633
LOC107965056,lncRNA,107965056,uncharacterized LOC107965056,4.492002544,-2.678537555,1.140511844,-2.348539884,0.018847181,0.17812396
LOC724281,protein_coding,724281,probable serine/threonine-protein kinase mps1,6.587280313,-2.682245031,1.116077225,-2.403279065,0.016248782,0.161228628
LOC551647,protein_coding,551647,uncharacterized LOC551647,2.371313232,-2.688621086,1.591607314,-1.689249014,0.09117172,0.435230881
LOC102654578,lncRNA,102654578,uncharacterized LOC102654578,0.635096766,-2.689604934,2.65128043,-1.014455093,0.310365647,
LOC724433,protein_coding,724433,kell blood group glycoprotein homolog,0.570947696,-2.69093094,2.634925113,-1.021255187,0.307133552,
LOC726276,protein_coding,726276,uncharacterized LOC726276,3.759012987,-2.703988046,1.252273337,-2.15926345,0.030829734,0.237794589
LOC102655724,lncRNA,102655724,uncharacterized LOC102655724,0.596778668,-2.70916765,3.607623718,-0.75095627,0.452678974,
LOC107964495,lncRNA,107964495,uncharacterized LOC107964495,0.596778668,-2.70916765,3.607623718,-0.75095627,0.452678974,
