tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
7460	Apis mellifera	724450	0	live	LOC724450		uncharacterized LOC724450	uncharacterized protein LOC724450		LG5	NC_037642.1	1944756	1989363	minus	5		
7460	Apis mellifera	724449	0	live	LOC724449	GB45912	protein lethal(2)essential for life	protein lethal(2)essential for life		LG2	NC_037639.1	4833936	4835076	plus	1		
7460	Apis mellifera	724425	0	live	LOC724425	GB12699, GB52344	APOBEC1 complementation factor-like	APOBEC1 complementation factor-like		LG2	NC_037639.1	9591903	9594507	plus	5		
7460	Apis mellifera	724418	0	live	LOC724418	GB12132, GB40635	venom acid phosphatase Acph-1-like	venom acid phosphatase Acph-1-like		LG12	NC_037649.1	6089998	6092663	minus	7		
7460	Apis mellifera	724281	0	live	LOC724281	GB47490	probable serine/threonine-protein kinase mps1	probable serine/threonine-protein kinase mps1|homeotic protein antennapedia-like		LG1	NC_037638.1	15261405	15335892	plus	3		
7460	Apis mellifera	724250	0	live	LOC724250	GB49440, SP10, cSP10	serine protease snake	serine protease snake|serine protease 10|venom protease		LG15	NC_037652.1	3812648	3815066	minus	6		
7460	Apis mellifera	724226	0	live	LOC724226		acyl-CoA Delta(11) desaturase	acyl-CoA Delta(11) desaturase		LG4	NC_037641.1	2001252	2009202	plus	7		
7460	Apis mellifera	724156	0	live	LOC724156	GB16785, GB48277	transcription factor Sp8-like	transcription factor Sp8-like		LG13	NC_037650.1	3205437	3224414	minus	5		
7460	Apis mellifera	552829	0	live	LOC552829	GB15964, GB48512	phospholipase B1, membrane-associated-like	phospholipase B1, membrane-associated-like		LG13	NC_037650.1	1224088	1227482	plus	7		
7460	Apis mellifera	552662	0	live	LOC552662	GB15149, GB42920	non-canonical poly(A) RNA polymerase PAPD5-like	non-canonical poly(A) RNA polymerase PAPD5-like		LG6	NC_037643.1	4820988	4826990	minus	8		
7460	Apis mellifera	552637	0	live	LOC552637	GB12453, GB54339	actin, clone 403-like	actin, clone 403-like		LG16	NC_037653.1	1282520	1285049	minus	4		
7460	Apis mellifera	552096	0	live	LOC552096	GB42210	cytosolic carboxypeptidase 6	cytosolic carboxypeptidase 6		LG1	NC_037638.1	19424681	19432779	plus	7		
7460	Apis mellifera	551910	0	live	LOC551910	GB46096	farnesyl pyrophosphate synthase	farnesyl pyrophosphate synthase		LG13	NC_037650.1	625204	639123	plus	9		
7460	Apis mellifera	551879	0	live	LOC551879	GB10753, GB42467	phospholipase B1, membrane-associated-like	phospholipase B1, membrane-associated-like		LG7	NC_037644.1	10547812	10553466	plus	8		
7460	Apis mellifera	551803	0	live	LOC551803	GB19037	homeotic protein spalt-major	homeotic protein spalt-major		LG6	NC_037643.1	11116581	11190999	plus	9		
7460	Apis mellifera	551695	0	live	LOC551695	GB49365, pen-2	gamma-secretase subunit pen-2	gamma-secretase subunit pen-2|presenilin enhancer		LG12	NC_037649.1	7799357	7800551	plus	3		
7460	Apis mellifera	551373	0	live	LOC551373	GB48317	ectonucleoside triphosphate diphosphohydrolase 5	ectonucleoside triphosphate diphosphohydrolase 5		LG9	NC_037646.1	951340	958121	minus	5		
7460	Apis mellifera	550941	0	live	LOC550941	GB53261	ABC transporter G family member 20	ABC transporter G family member 20		LG15	NC_037652.1	877167	923047	plus	15		
7460	Apis mellifera	550854	0	live	LOC550854	GB55082	protein PBDC1	protein PBDC1		LG12	NC_037649.1	2053305	2054702	minus	4		
7460	Apis mellifera	413973	0	live	LOC413973	GB17456, GB41197	probable tubulin polyglutamylase TTLL9	probable tubulin polyglutamylase TTLL9		LG15	NC_037652.1	756075	761560	plus	4		
7460	Apis mellifera	413908	0	live	LOC413908	CYP6AS12, GB49888	cytochrome P450 6A1	cytochrome P450 6A1|cytochrome P450 6AS12		LG13	NC_037650.1	10728080	10731750	minus	6		
7460	Apis mellifera	413555	0	live	LOC413555	GB12689, GB41403	lachesin-like	lachesin-like		LG9	NC_037646.1	3091111	3255840	plus	8		
7460	Apis mellifera	413527	0	live	LOC413527	GB18473, GB46789	neuromedin-U receptor 1-like	neuromedin-U receptor 1-like|orphan myosuppressin-like receptor		LG5	NC_037642.1	5321615	5352083	minus	6		
7460	Apis mellifera	413384	0	live	LOC413384	GB42543, kek6	leucine-rich repeat-containing protein 24	leucine-rich repeat-containing protein 24|kekkon 6		LG7	NC_037644.1	2226934	2240600	minus	4		
7460	Apis mellifera	413294	0	live	LOC413294	GB19025, GB43787	mitochondrial 2-oxoglutarate/malate carrier protein-like	mitochondrial 2-oxoglutarate/malate carrier protein-like		LG14	NC_037651.1	3000956	3003252	minus	5		
7460	Apis mellifera	413205	0	live	LOC413205	GB19374, GB45764	tropomyosin-2-like	tropomyosin-2-like		LG6	NC_037643.1	1640473	1643052	minus	7		
7460	Apis mellifera	412424	0	live	LOC412424	GB20046, GB43781	mitochondrial 2-oxoglutarate/malate carrier protein-like	mitochondrial 2-oxoglutarate/malate carrier protein-like		LG14	NC_037651.1	2998613	3000567	plus	5		
7460	Apis mellifera	412310	0	live	LOC412310	GB19203, GB52525	cilia- and flagella-associated protein 20-like	cilia- and flagella-associated protein 20-like		LG10	NC_037647.1	5249859	5251665	plus	4		
7460	Apis mellifera	411910	0	live	LOC411910	GB18415, GB55264	homeobox protein 2-like	homeobox protein 2-like		LG1	NC_037638.1	14210225	14213478	plus	8		
7460	Apis mellifera	411552	0	live	LOC411552	GB10787, GlcT-1	ceramide glucosyltransferase	ceramide glucosyltransferase		LG11	NC_037648.1	14499154	14502255	minus	1		
7460	Apis mellifera	411340	0	live	LOC411340	GB42672	short-chain dehydrogenase/reductase family 16C member 6	short-chain dehydrogenase/reductase family 16C member 6		LG9	NC_037646.1	7571450	7573499	minus	7		
7460	Apis mellifera	410863	0	live	LOC410863	GB16458, GB49803	protein lin-9 homolog	LOW QUALITY PROTEIN: protein lin-9 homolog		LG2	NC_037639.1	11570368	11576315	minus	8		
7460	Apis mellifera	410736	0	live	LOC410736	GB16461, GB48967	uncharacterized LOC410736	uncharacterized protein LOC410736		LG1	NC_037638.1	7904671	7912643	minus	13		
7460	Apis mellifera	410633	0	live	LOC410633	GB52913	carcinine transporter-like	carcinine transporter-like		LG15	NC_037652.1	3070981	3076631	minus	5		
7460	Apis mellifera	410483	0	live	LOC410483	GB11632, GB43619	B9 domain-containing protein 1-like	B9 domain-containing protein 1-like		LG14	NC_037651.1	4700771	4705338	plus	5		
7460	Apis mellifera	410381	0	live	LOC410381	GB17293, GB52040	popeye domain-containing protein 3-like	popeye domain-containing protein 3-like		LG12	NC_037649.1	11327606	11331388	minus	8		
7460	Apis mellifera	410307	0	live	LOC410307	GB47239	angiomotin-like protein 1	angiomotin-like protein 1		LG11	NC_037648.1	9824100	9833433	minus	14		
7460	Apis mellifera	410235	0	live	LOC410235	GB48426, Toll-10	toll-like receptor Tollo	toll-like receptor Tollo|slit homolog 2 protein|toll like receptor 10		LG10	NC_037647.1	6223652	6228440	minus	1		
7460	Apis mellifera	410222	0	live	LOC410222	GB54239, jim	zinc finger protein 853	zinc finger protein 853		LG10	NC_037647.1	7656638	7688077	plus	7		
7460	Apis mellifera	409238	0	live	LOC409238	GB55268	43 kDa receptor-associated protein of the synapse homolog	43 kDa receptor-associated protein of the synapse homolog		LG1	NC_037638.1	14246009	14254080	plus	12		
7460	Apis mellifera	409204	0	live	LOC409204	GB46203, SPH37	phenoloxidase-activating factor 2	phenoloxidase-activating factor 2|serine protease homolog 37		LG15	NC_037652.1	1557002	1559733	plus	7		
7460	Apis mellifera	409176	0	live	LOC409176	CPR15, GB45957	pro-resilin	pro-resilin|cuticular protein 15		LG16	NC_037653.1	7154280	7157225	minus	4		
7460	Apis mellifera	409058	0	live	LOC409058	GB10482, GB44711	L-threonine ammonia-lyase-like	uncharacterized protein LOC409058		LG5	NC_037642.1	9272909	9283585	minus	5		
7460	Apis mellifera	408915	0	live	LOC408915	GB44336	protein couch potato	RNA-binding protein with multiple splicing 2|U1 small nuclear ribonucleoprotein A|protein couch potato		LG7	NC_037644.1	12538654	12721782	minus	11		
7460	Apis mellifera	408727	0	live	LOC408727	GB11612, GB41241	SET and MYND domain-containing protein 4-like	SET and MYND domain-containing protein 4-like		LG3	NC_037640.1	12682649	12686045	minus	7		
7460	Apis mellifera	113219416	0	live	LOC113219416		DNA primase large subunit-like	DNA primase large subunit-like		LG1	NC_037638.1	25063009	25066309	plus	10		
7460	Apis mellifera	113219265	0	live	LOC113219265		trypsin-1-like	trypsin-1-like		LG15	NC_037652.1	7484131	7486821	minus	2		
7460	Apis mellifera	113219086	0	live	LOC113219086		uncharacterized LOC113219086	uncharacterized protein LOC113219086		LG11	NC_037648.1	1263965	1266117	plus	5		
7460	Apis mellifera	113219028	0	live	LOC113219028		pancreatic triacylglycerol lipase-like	pancreatic triacylglycerol lipase-like		LG10	NC_037647.1	5256076	5258537	minus	7		
7460	Apis mellifera	113218950	0	live	LOC113218950		mitotic-spindle organizing protein 1-like	mitotic-spindle organizing protein 1-like		LG8	NC_037645.1	1632457	1633178	plus	2		
7460	Apis mellifera	113218559	0	live	LOC113218559		solute carrier family 52, riboflavin transporter, member 3-A-like	solute carrier family 52, riboflavin transporter, member 3-A-like		LG5	NC_037642.1	10017629	10019927	minus	1		
7460	Apis mellifera	113218539	0	live	LOC113218539		galectin-8-like	galectin-8-like		LG9	NC_037646.1	7749089	7752723	plus	9		
7460	Apis mellifera	107964764	0	live	LOC107964764		intraflagellar transport protein 22 homolog	intraflagellar transport protein 22 homolog		LG7	NC_037644.1	9642279	9643717	minus	4		
7460	Apis mellifera	107964398	0	live	LOC107964398		ADP/ATP translocase 1	ADP/ATP translocase 1		LG5	NC_037642.1	8516059	8518139	minus	5		
7460	Apis mellifera	102656779	0	live	LOC102656779		uncharacterized LOC102656779	uncharacterized protein LOC102656779		LG1	NC_037638.1	25036596	25038770	minus	7		
7460	Apis mellifera	102656448	0	live	LOC102656448		glycerol-3-phosphate dehydrogenase [NAD(+)], cytoplasmic	glycerol-3-phosphate dehydrogenase [NAD(+)], cytoplasmic		LG9	NC_037646.1	2862124	2874972	plus	8		
7460	Apis mellifera	102656439	0	live	LOC102656439		adenosine deaminase 2	adenosine deaminase 2		LG13	NC_037650.1	7304111	7308050	plus	4		
7460	Apis mellifera	102656186	0	live	LOC102656186		trypsin-5	trypsin-5|trypsin-7		LG15	NC_037652.1	7473001	7474484	minus	6		
7460	Apis mellifera	102656142	0	live	LOC102656142		protein zwilch homolog	protein zwilch homolog		LG4	NC_037641.1	4801748	4804718	minus	12		
7460	Apis mellifera	102655983	0	live	LOC102655983		sodium-independent sulfate anion transporter	sodium-independent sulfate anion transporter		LG11	NC_037648.1	6420217	6435972	minus	11		
7460	Apis mellifera	102655688	0	live	LOC102655688		putative Dol-P-Glc:Glc(2)Man(9)GlcNAc(2)-PP-Dol alpha-1,2-glucosyltransferase	putative Dol-P-Glc:Glc(2)Man(9)GlcNAc(2)-PP-Dol alpha-1,2-glucosyltransferase		LG11	NC_037648.1	14420635	14422542	minus	4		
7460	Apis mellifera	102654608	0	live	LOC102654608		homeobox protein ceh-19	homeobox protein ceh-19		LG13	NC_037650.1	6603913	6610770	minus	5		
7460	Apis mellifera	102654427	0	live	LOC102654427		sodium-dependent nutrient amino acid transporter 1	sodium-dependent nutrient amino acid transporter 1		LG14	NC_037651.1	6444140	6447775	plus	10		
7460	Apis mellifera	102654349	0	live	LOC102654349		DNA mismatch repair protein MutL-like	uncharacterized protein LOC102654349		LG10	NC_037647.1	8203462	8206292	minus	7		
7460	Apis mellifera	102654069	0	live	LOC102654069		ninjurin-1	ninjurin-1		LG10	NC_037647.1	8165329	8166295	minus	2		
7460	Apis mellifera	102653839	0	live	LOC102653839		probable histone-lysine N-methyltransferase set-23	probable histone-lysine N-methyltransferase set-23		LG8	NC_037645.1	7827526	7828281	plus	1		
7460	Apis mellifera	102653824	0	live	LOC102653824		uncharacterized LOC102653824	uncharacterized protein LOC102653824		LG11	NC_037648.1	14282098	14282630	minus	1		
7460	Apis mellifera	100579052	0	live	LOC100579052		mitochondrial-processing peptidase subunit beta	mitochondrial-processing peptidase subunit beta		LG1	NC_037638.1	11547441	11549523	plus	8		
7460	Apis mellifera	100578910	0	live	LOC100578910	GB44950	zinc finger CW-type PWWP domain protein 1	zinc finger CW-type PWWP domain protein 1		LG11	NC_037648.1	14244285	14247060	minus	6		
7460	Apis mellifera	100578704	0	live	LOC100578704	GB42412	tubulin delta chain	tubulin delta chain		LG7	NC_037644.1	11046091	11047462	minus	1		
7460	Apis mellifera	100578674	0	live	LOC100578674	GB49868	disks large-associated protein 5	LOW QUALITY PROTEIN: disks large-associated protein 5		LG13	NC_037650.1	10291279	10293573	plus	3		
7460	Apis mellifera	100578575	0	live	LOC100578575		myosin-51	myosin-51		LG11	NC_037648.1	13575652	13579715	plus	14		
7460	Apis mellifera	100578483	0	live	LOC100578483	GB44280	probable DNA primase large subunit	probable DNA primase large subunit		LG7	NC_037644.1	12059888	12061517	plus	4		
7460	Apis mellifera	100578423	0	live	LOC100578423	GB49924	uncharacterized LOC100578423	uncharacterized protein LOC100578423		LG13	NC_037650.1	9136195	9476834	minus	15		
7460	Apis mellifera	100578370	0	live	LOC100578370	GB47461	protein inturned	protein inturned		LG1	NC_037638.1	14840304	14844729	plus	11		
7460	Apis mellifera	100578323	0	live	LOC100578323	ATP11B, GB42853	probable phospholipid-transporting ATPase IF	probable phospholipid-transporting ATPase IF|ATPase, class VI, type 11B		LG9	NC_037646.1	8255506	8267448	plus	19		
7460	Apis mellifera	100578247	0	live	LOC100578247	GB53178	sodium channel protein Nach	sodium channel protein Nach		LG1	NC_037638.1	4728015	4730432	minus	8		
7460	Apis mellifera	100578239	0	live	LOC100578239	GB46047	cilia- and flagella-associated protein 70	cilia- and flagella-associated protein 70		LG6	NC_037643.1	13073932	13082024	plus	21		
7460	Apis mellifera	100578129	0	live	LOC100578129	GB51255	kinesin-like protein KIN-7I	kinesin-like protein KIN-7I		LG16	NC_037653.1	2713194	2721128	plus	12		
7460	Apis mellifera	100577967	0	live	LOC100577967	GB48642	uncharacterized LOC100577967	uncharacterized protein LOC100577967		LG5	NC_037642.1	7481970	7483931	minus	6		
7460	Apis mellifera	100577845	0	live	LOC100577845	GB45134	neprilysin-1	neprilysin-1		LG11	NC_037648.1	12419558	12424811	plus	15		
7460	Apis mellifera	100577758	0	live	LOC100577758	GB48438	G-protein coupled receptor moody	G-protein coupled receptor moody		LG10	NC_037647.1	5934063	5945869	minus	5		
7460	Apis mellifera	100577525	0	live	LOC100577525	GB51525	synergin gamma	synergin gamma		LG3	NC_037640.1	4587162	4590223	minus	6		
7460	Apis mellifera	100577481	0	live	LOC100577481	GB48996	protein arginine N-methyltransferase 9	protein arginine N-methyltransferase 9|putative protein arginine N-methyltransferase 9		LG1	NC_037638.1	7964674	7968411	plus	7		
7460	Apis mellifera	100577451	0	live	LOC100577451	GB54746	glycolipid transfer protein	glycolipid transfer protein		LG13	NC_037650.1	2494080	2495764	minus	5		
7460	Apis mellifera	100577346	0	live	LOC100577346	GB45440	sodium channel protein Nach	sodium channel protein Nach		LG6	NC_037643.1	16364830	16368560	minus	10		
7460	Apis mellifera	100577213	0	live	LOC100577213		tumor necrosis factor receptor superfamily member 4-like	tumor necrosis factor receptor superfamily member 4-like		LG6	NC_037643.1	14204600	14221630	plus	2		
7460	Apis mellifera	100577122	0	live	LOC100577122	GB50534	cellular tumor antigen p53	cellular tumor antigen p53		LG15	NC_037652.1	4360511	4361896	minus	3		
7460	Apis mellifera	100576862	0	live	LOC100576862	GB52245	speckle targeted PIP5K1A-regulated poly(A) polymerase	speckle targeted PIP5K1A-regulated poly(A) polymerase		LG2	NC_037639.1	2033465	2073697	plus	8		
7460	Apis mellifera	100576848	0	live	LOC100576848	GB47847	uncharacterized LOC100576848	uncharacterized protein LOC100576848|ribosomal biogenesis protein LAS1L		LG5	NC_037642.1	12215923	12218777	plus	6		
7460	Apis mellifera	100576735	0	live	LOC100576735	GB53082	peroxisomal membrane protein 11C	peroxisomal membrane protein 11C		LG4	NC_037641.1	3403052	3404489	plus	5		
7460	Apis mellifera	100576706	0	live	LOC100576706	GB55626	peptidyl-prolyl cis-trans isomerase D	peptidyl-prolyl cis-trans isomerase D		LG2	NC_037639.1	13717204	13718836	minus	6		
7460	Apis mellifera	100576640	0	live	LOC100576640	GB42764	uncharacterized LOC100576640	uncharacterized protein LOC100576640		LG9	NC_037646.1	6291122	6305064	plus	8		
7460	Apis mellifera	100576600	0	live	LOC100576600	GB47820	zinc finger protein 345	zinc finger protein 345		LG5	NC_037642.1	12100655	12103825	minus	3		
7460	Apis mellifera	100576522	0	live	LOC100576522	GB41316	odorant receptor 13a	odorant receptor 13a|uncharacterized protein LOC100576522		LG5	NC_037642.1	13179353	13183341	plus	10		
7460	Apis mellifera	100576484	0	live	LOC100576484	GB52004	caspase-1	caspase-1		LG12	NC_037649.1	10523595	10572443	plus	7		
7460	Apis mellifera	100576462	0	live	LOC100576462	GB51075	odorant receptor Or1	odorant receptor Or1		LG10	NC_037647.1	9480194	9482328	plus	6		
7460	Apis mellifera	100576460	0	live	LOC100576460	GB47781	EF-hand calcium-binding domain-containing protein 1	EF-hand calcium-binding domain-containing protein 1		LG13	NC_037650.1	8147427	8149102	minus	5		
7460	Apis mellifera	100576296	0	live	LOC100576296	GB52259	xaa-Pro aminopeptidase 3	xaa-Pro aminopeptidase 3|probable Xaa-Pro aminopeptidase 3		LG3	NC_037640.1	595769	597892	plus	5		
7460	Apis mellifera	100576216	0	live	LOC100576216	GB48619	zinc finger protein 1 homolog	zinc finger protein 1 homolog|zinc finger protein 585B		LG5	NC_037642.1	8524757	8529715	minus	7		
7460	Apis mellifera	100576176	0	live	LOC100576176	GB44992	uncharacterized LOC100576176	uncharacterized protein LOC100576176		LG11	NC_037648.1	13579704	13582221	minus	8		
7460	Apis mellifera	100576153	0	live	LOC100576153	GB45224	odorant receptor 13a	odorant receptor 13a		LG11	NC_037648.1	14447675	14449052	plus	7		
7460	Apis mellifera	113219359	0	live	LOC113219359		autophagy protein 12-like	autophagy protein 12-like		Un	NW_020555859.1	418980	420752	minus	5		
7460	Apis mellifera	113219283	0	live	LOC113219283		ATP synthase mitochondrial F1 complex assembly factor 1	ATP synthase mitochondrial F1 complex assembly factor 1		LG15	NC_037652.1	7383549	7384714	minus	2		
7460	Apis mellifera	113219245	0	live	LOC113219245		F-box/LRR-repeat protein 4-like	F-box/LRR-repeat protein 4-like		LG1	NC_037638.1	7058127	7059892	minus	5		
7460	Apis mellifera	113219102	0	live	LOC113219102		sex determination protein fruitless-like	sex determination protein fruitless-like		LG11	NC_037648.1	4405160	4406812	minus	4		
7460	Apis mellifera	113219092	0	live	LOC113219092		protein apterous-like	protein apterous-like		LG11	NC_037648.1	11809624	11820195	minus	2		
7460	Apis mellifera	113218983	0	live	LOC113218983		60S ribosome subunit biogenesis protein NIP7 homolog	60S ribosome subunit biogenesis protein NIP7 homolog		LG9	NC_037646.1	1143873	1146838	minus	4		
7460	Apis mellifera	113218867	0	live	LOC113218867		paramyosin, short form-like	paramyosin, short form-like		LG6	NC_037643.1	4892079	4894349	minus	3		
7460	Apis mellifera	113218840	0	live	LOC113218840		succinate dehydrogenase assembly factor 2, mitochondrial-like	succinate dehydrogenase assembly factor 2, mitochondrial-like		LG6	NC_037643.1	2976340	2977497	minus	3		
7460	Apis mellifera	113218760	0	live	LOC113218760		probable galactose-1-phosphate uridylyltransferase	probable galactose-1-phosphate uridylyltransferase		LG1	NC_037638.1	18549300	18551087	plus	6		
7460	Apis mellifera	113218757	0	live	LOC113218757		proteasome subunit alpha type-6-like	proteasome subunit alpha type-6-like		LG1	NC_037638.1	18569125	18570405	plus	5		
7460	Apis mellifera	113218582	0	live	LOC113218582		28S ribosomal protein S9, mitochondrial-like	28S ribosomal protein S9, mitochondrial-like		LG2	NC_037639.1	6254168	6256308	plus	3		
7460	Apis mellifera	113218579	0	live	LOC113218579		uncharacterized LOC113218579	uncharacterized protein LOC113218579		LG14	NC_037651.1	9758491	9760630	minus	6		
7460	Apis mellifera	113218575	0	live	LOC113218575		neprilysin-1-like	neprilysin-1-like		LG13	NC_037650.1	3583563	3585382	plus	8		
7460	Apis mellifera	113218569	0	live	LOC113218569		sodium-coupled monocarboxylate transporter 1-like	sodium-coupled monocarboxylate transporter 1-like		LG8	NC_037645.1	2465745	2472726	minus	10		
7460	Apis mellifera	113218565	0	live	LOC113218565		uncharacterized LOC113218565	uncharacterized protein LOC113218565		LG6	NC_037643.1	14084744	14088972	minus	4		
7460	Apis mellifera	113218561	0	live	LOC113218561		cytoplasmic dynein 2 heavy chain 1-like	cytoplasmic dynein 2 heavy chain 1-like		LG6	NC_037643.1	2238792	2247558	plus	9		
7460	Apis mellifera	113218543	0	live	LOC113218543		uncharacterized LOC113218543	uncharacterized protein LOC113218543		LG9	NC_037646.1	9759377	9762305	minus	6		
7460	Apis mellifera	107966050	0	live	LOC107966050		uncharacterized LOC107966050	uncharacterized protein LOC107966050		LG1	NC_037638.1	10753650	10756361	minus	5		
7460	Apis mellifera	107965692	0	live	LOC107965692		poly(ADP-ribose) glycohydrolase	poly(ADP-ribose) glycohydrolase		LG16	NC_037653.1	3010492	3016796	minus	12		
7460	Apis mellifera	107965313	0	live	LOC107965313		mpv17-like protein 2	mpv17-like protein 2		LG1	NC_037638.1	11829130	11831745	plus	5		
7460	Apis mellifera	107965266	0	live	LOC107965266		glycoprotein 3-alpha-L-fucosyltransferase A	glycoprotein 3-alpha-L-fucosyltransferase A		LG11	NC_037648.1	566315	569008	minus	5		
7460	Apis mellifera	107965233	0	live	LOC107965233		tetratricopeptide repeat protein 39C-like	tetratricopeptide repeat protein 39C-like|uncharacterized protein LOC107965233		LG11	NC_037648.1	6165236	6192234	plus	17		
7460	Apis mellifera	107965219	0	live	LOC107965219		feline leukemia virus subgroup C receptor-related protein 2	feline leukemia virus subgroup C receptor-related protein 2		LG11	NC_037648.1	8353573	8359916	minus	8		
7460	Apis mellifera	107965011	0	live	LOC107965011		uncharacterized LOC107965011	uncharacterized protein LOC107965011		LG9	NC_037646.1	9747243	9749449	minus	6		
7460	Apis mellifera	107964982	0	live	LOC107964982		uncharacterized LOC107964982	uncharacterized protein LOC107964982		LG9	NC_037646.1	11335137	11338268	plus	7		
7460	Apis mellifera	107964436	0	live	LOC107964436		RNA-binding motif protein, X-linked 2-like	RNA-binding motif protein, X-linked 2-like		LG5	NC_037642.1	10942490	10943327	minus	4		
7460	Apis mellifera	107964339	0	live	LOC107964339		short transient receptor potential channel 6-like	short transient receptor potential channel 6-like		LG4	NC_037641.1	12360139	12361936	plus	5		
7460	Apis mellifera	107964338	0	live	LOC107964338		transient receptor potential-gamma protein	transient receptor potential-gamma protein		LG4	NC_037641.1	12358704	12360112	plus	2		
7460	Apis mellifera	107964328	0	live	LOC107964328		bone morphogenetic protein 10	bone morphogenetic protein 10		LG4	NC_037641.1	11545374	11548524	minus	5		
7460	Apis mellifera	107964025	0	live	LOC107964025		uncharacterized LOC107964025	uncharacterized protein LOC107964025		LG1	NC_037638.1	14110951	14130220	plus	12		
7460	Apis mellifera	107963996	0	live	LOC107963996		leucine-rich repeat-containing protein 70	leucine-rich repeat-containing protein 70		LG16	NC_037653.1	4767669	4768984	plus	1		
7460	Apis mellifera	107963990	0	live	LOC107963990		mucin-5AC	mucin-5AC		LG7	NC_037644.1	13483698	13495069	plus	9		
7460	Apis mellifera	102656914	0	live	LOC102656914		acyl-CoA-binding domain-containing protein 6	acyl-CoA-binding domain-containing protein 6		LG11	NC_037648.1	5026351	5027279	minus	1		
7460	Apis mellifera	102656846	0	live	LOC102656846		cyclin-A2	cyclin-A2		LG6	NC_037643.1	9072072	9074193	plus	6		
7460	Apis mellifera	102656838	0	live	LOC102656838		odorant receptor Or2	odorant receptor Or2		LG12	NC_037649.1	845583	850848	plus	6		
7460	Apis mellifera	102656757	0	live	LOC102656757		homeobox protein Hox-B4	homeobox protein Hox-B4		LG16	NC_037653.1	4171442	4174087	plus	2		
7460	Apis mellifera	102656652	0	live	LOC102656652		vesicle-associated membrane protein 4-like	vesicle-associated membrane protein 4-like		LG4	NC_037641.1	10642046	10643894	plus	6		
7460	Apis mellifera	102656585	0	live	LOC102656585		CD151 antigen	CD151 antigen		LG2	NC_037639.1	14301106	14368260	minus	9		
7460	Apis mellifera	102656570	0	live	LOC102656570		glucose dehydrogenase [FAD, quinone]	glucose dehydrogenase [FAD, quinone]		LG7	NC_037644.1	9765896	9768671	plus	3		
7460	Apis mellifera	102656567	0	live	LOC102656567		uncharacterized LOC102656567	uncharacterized protein LOC102656567		LG9	NC_037646.1	9749864	9755364	minus	11		
7460	Apis mellifera	102656548	0	live	LOC102656548		nucleoside diphosphate kinase homolog 5	nucleoside diphosphate kinase homolog 5|uncharacterized protein LOC102656548		LG7	NC_037644.1	2970360	2973638	minus	4		
7460	Apis mellifera	102656505	0	live	LOC102656505		uncharacterized LOC102656505	uncharacterized protein LOC102656505		LG14	NC_037651.1	2942576	2944255	plus	1		
7460	Apis mellifera	102656384	0	live	LOC102656384		dual specificity protein phosphatase 19	dual specificity protein phosphatase 19		LG3	NC_037640.1	8371036	8371718	minus	1		
7460	Apis mellifera	102655879	0	live	LOC102655879		kinesin-like protein KIF9	kinesin-like protein KIF9		LG15	NC_037652.1	5871506	5873518	plus	9		
7460	Apis mellifera	102655754	0	live	LOC102655754		enolase	enolase		LG7	NC_037644.1	5028214	5030059	minus	4		
7460	Apis mellifera	102655737	0	live	LOC102655737		neural-cadherin	neural-cadherin		LG16	NC_037653.1	6903654	6953298	minus	18		
7460	Apis mellifera	102655712	0	live	LOC102655712		chromatin modification-related protein eaf-1	LOW QUALITY PROTEIN: chromatin modification-related protein eaf-1		LG10	NC_037647.1	8116841	8125575	minus	11		
7460	Apis mellifera	102655559	0	live	LOC102655559	Or152	uncharacterized LOC102655559	uncharacterized protein LOC102655559		LG2	NC_037639.1	2509786	2516823	plus	7		
7460	Apis mellifera	102655407	0	live	LOC102655407		ATP-dependent RNA helicase p62-like	ATP-dependent RNA helicase p62-like		LG11	NC_037648.1	10618378	10625173	plus	8		
7460	Apis mellifera	102655399	0	live	LOC102655399		proteasome assembly chaperone 4	proteasome assembly chaperone 4		LG8	NC_037645.1	11552232	11553045	minus	1		
7460	Apis mellifera	102655391	0	live	LOC102655391		dihydrolipoyl dehydrogenase, mitochondrial	dihydrolipoyl dehydrogenase, mitochondrial		LG1	NC_037638.1	5606928	5609698	plus	7		
7460	Apis mellifera	102655356	0	live	LOC102655356		thyrotropin-releasing hormone receptor	thyrotropin-releasing hormone receptor		LG6	NC_037643.1	15511589	15522815	minus	4		
7460	Apis mellifera	102655284	0	live	LOC102655284		serine--tRNA ligase	uncharacterized protein LOC102655284		LG6	NC_037643.1	15555577	15557213	minus	1		
7460	Apis mellifera	102655243	0	live	LOC102655243		uncharacterized LOC102655243	uncharacterized protein LOC102655243		LG1	NC_037638.1	25639408	25825636	minus	6		
7460	Apis mellifera	102655009	0	live	LOC102655009		elongation of very long chain fatty acids protein AAEL008004	elongation of very long chain fatty acids protein AAEL008004		LG16	NC_037653.1	2483053	2487071	plus	5		
7460	Apis mellifera	102654919	0	live	LOC102654919		26S proteasome non-ATPase regulatory subunit 5	26S proteasome non-ATPase regulatory subunit 5		LG3	NC_037640.1	3202641	3205289	minus	2		
7460	Apis mellifera	102654681	0	live	LOC102654681		mitochondrial inner membrane protease subunit 2	mitochondrial inner membrane protease subunit 2		LG1	NC_037638.1	20103077	20104409	minus	3		
